,n,xray_native_5_0+xray_native_5_1_mean,xray_native_5_0+xray_native_5_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_5_0+xray_native_5_1_50,xray_native_5_0+xray_native_5_1_25,xray_native_5_0+xray_native_5_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
147,148,8.73154833983226,0.07665678653427768,14676.502961146534,2013.4601096072527,,,8.718193544813616,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
148,149,8.731205598693366,0.07645565365428746,14674.634148775014,2011.4016155447127,,,8.718193544813616,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
149,150,8.730533593311765,0.0763195738953172,14673.259527038086,2006.3312363224873,,,8.718193544813616,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
150,151,8.729846365841759,0.07581555676039456,14677.622877479977,1996.9827543163365,,,8.718193544813616,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
151,152,8.72953028692625,0.07561176661403016,14662.105280130161,1979.4540908114332,,,8.718193544813616,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
152,153,8.729164059711493,0.07565831400729621,14654.640972788342,1979.6658859643946,,,8.718193544813616,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
153,154,8.728858741769224,0.07571368600035217,14649.274386433612,1979.2195597391913,,,8.713074607234553,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
154,155,8.728301940394667,0.07541441401650865,14650.563750405177,1963.9295956775431,,,8.713074607234553,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
155,156,8.727677420250778,0.07496297541449559,14642.522965227989,1991.9220135936362,,,8.713074607234553,8.657425498780395,8.798088592994253,14035.827519893057,13443.054308573588,15934.289925727177,,,
156,157,8.726865227406932,0.07429017607341767,14634.597256401306,1956.9612203322517,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
157,158,8.726736651206972,0.07431351925476012,14629.786952912245,1953.840120831063,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
158,159,8.72667061563384,0.07435041209101463,14627.48295622684,1954.6740782437175,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
159,160,8.72555937750922,0.07391195267088513,14617.236724431868,1942.8015815791227,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
160,161,8.724733624757608,0.07339768607459672,14608.285417440913,1924.4563179896784,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
161,162,8.724004777254134,0.0727470058495096,14576.063314539415,1853.0766278436213,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
162,163,8.72344057626176,0.07209545715498128,14556.79353543018,1791.56680151037,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
163,164,8.722945016397636,0.07158238697738109,14547.556231880191,1792.2036848256748,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
164,165,8.7222154397332,0.0710665882319278,14535.238996182527,1780.228592468303,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
165,166,8.721897882343399,0.07085148095726485,14529.041442363556,1764.6471838304094,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
166,167,8.721819269918557,0.07082933650163166,14533.321799108482,1765.5152836030118,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
167,168,8.721390250362143,0.07071404342486512,14531.89731536361,1757.7698880096468,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
168,169,8.720962909602015,0.07048861616605383,14531.746510906989,1756.9885374637292,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
169,170,8.720444098761499,0.07009072785456273,14524.10620632688,1753.8334849318371,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
170,171,8.720297293313912,0.07002022327180354,14513.466182467959,1747.2795878899813,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
171,172,8.719903043399341,0.06983998273840122,14510.194140930047,1740.5422155842734,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
172,173,8.719413198275868,0.06960576531989852,14507.127152430376,1738.6626025163766,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
173,174,8.718788346659043,0.06947822256218515,14511.3290689313,1748.5882499627623,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
174,175,8.718413186339491,0.06910863703549863,14508.430503037267,1746.8788773756755,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
175,176,8.718061791402103,0.06863526357851825,14496.047217781166,1721.6797693861558,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
176,177,8.717835835458768,0.06864483253178624,14497.645949633185,1716.6411895687954,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
177,178,8.717348304063835,0.06833833259023771,14484.012432789554,1697.5580610929421,,,8.713074607234553,8.657425498780395,8.796003314562729,14035.827519893057,13443.054308573588,15934.289925727177,,,
178,179,8.716955162621895,0.06808175243479732,14469.28746546469,1687.2932492653313,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
179,180,8.716220582246052,0.06764242107333443,14461.378454901735,1680.6035023705167,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
180,181,8.716045070434413,0.06753725273066408,14468.970994099682,1681.4115188836304,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
181,182,8.715684332204829,0.06739462098579252,14466.432030458911,1681.0376717654106,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
182,183,8.715099605429515,0.06715970625942937,14465.06922356447,1674.8507712098942,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
183,184,8.714441845216614,0.06702438592316494,14449.807604401682,1659.169117731163,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
184,185,8.71372207247425,0.0667274881180392,14437.173741996296,1648.0004916235976,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
185,186,8.713455861764025,0.066735755936971,14435.115263874504,1650.839382609118,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13397.023429735196,15934.289925727177,,,
186,187,8.713244984474402,0.06657684997855835,14425.314767197673,1631.7509289810907,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13397.023429735196,15934.289925727177,,,
187,188,8.712759826475631,0.06609575994601716,14423.901386258429,1627.9451266979884,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
188,189,8.712010076934202,0.06566416178951072,14421.250606381922,1624.582730797085,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13397.023429735196,15934.289925727177,,,
189,190,8.711313433516548,0.06524944751769386,14405.495472178376,1607.4685768816519,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13258.930793220024,15934.289925727177,,,
190,191,8.711005970075963,0.06513389179270852,14404.340556902313,1606.175686679523,,,8.667216635028858,8.657425498780395,8.762685277378983,14035.827519893057,13258.930793220024,15934.289925727177,,,
191,192,8.710736512312781,0.06503986734787791,14394.014164169008,1598.3353615644799,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
192,193,8.714431301745144,0.0669560541397725,14519.872172549873,1840.0720516763765,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
193,194,8.713887554083657,0.06643118832265237,14532.21538850814,1854.0016612107156,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
194,195,8.713646206249537,0.06636418691167541,14528.309760364014,1855.8154462133048,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
195,196,8.713070519874314,0.06606373684765776,14517.15674649089,1846.6675508109374,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
196,197,8.712956031078676,0.0661071672671407,14518.910110345261,1847.4489208465889,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
197,198,8.712802883250083,0.06598161189426684,14511.669144893582,1840.837235624614,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
198,199,8.712219024065885,0.06556695562377748,14515.262754735291,1831.9792680826765,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
199,200,8.711955113001038,0.06546599403756402,14514.540795783221,1831.027728122591,,,8.713074607234553,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
200,201,8.711481152056438,0.06530184373574319,14505.758780863302,1822.8896567422225,,,8.667216635028858,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
201,202,8.7107964649662,0.0648965792986915,14487.021831148262,1762.3808276566733,,,8.667216635028858,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
202,203,8.710737986661364,0.06491746231895718,14488.921663347937,1766.4749628639981,,,8.667216635028858,8.657425498780395,8.762685277378983,14035.827519893057,13443.054308573588,15934.289925727177,,,
203,204,8.710434232608582,0.0646901690190629,14477.55784250415,1749.5330230399202,,,8.667216635028858,8.657425498780395,8.762685277378983,14035.827519893057,13397.023429735196,15934.289925727177,,,
204,205,8.709762774233738,0.06440709011560607,14476.678911563316,1749.0919735292287,,,8.667216635028858,8.657425498780395,8.762685277378983,14035.827519893057,13397.023429735196,15934.289925727177,,,
205,206,8.709531392850312,0.06432527517990566,14491.538867175585,1760.6145670445317,,,8.667216635028858,8.657425498780395,8.731262915679519,14035.827519893057,13443.054308573588,15934.289925727177,,,
206,207,8.709377582510983,0.06419723235401889,14502.778668139825,1775.9065668267594,,,8.667216635028858,8.657425498780395,8.731262915679519,14035.827519893057,13443.054308573588,15934.289925727177,,,
207,208,8.709113477335782,0.0640111777453855,14505.641316688369,1774.421101694596,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13443.054308573588,15934.289925727177,,,
208,209,8.708469370444048,0.06360937669532099,14504.244114438496,1762.5052154227033,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13443.054308573588,15934.289925727177,,,
209,210,8.708423512471843,0.0636225689562043,14506.671261240883,1762.801623548879,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13443.054308573588,15934.289925727177,,,
210,211,8.708362224744693,0.06355360523114348,14509.771213484906,1762.3688678129745,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13443.054308573588,15934.289925727177,,,
211,212,8.707906931114788,0.06340071546611051,14504.415304963342,1758.0711335490732,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13443.054308573588,15934.289925727177,,,
212,213,8.707560158912367,0.0631631852315115,14505.087614133754,1767.9771871392436,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13397.023429735196,15934.289925727177,,,
213,214,8.707121773548353,0.06285206139925766,14502.68918977653,1758.5849779234961,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13443.054308573588,15934.289925727177,,,
214,215,8.707080026748695,0.06281041427772892,14497.27632525759,1760.9510128597374,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13397.023429735196,15934.289925727177,,,
215,216,8.706758423536531,0.06272603265061324,14487.822363339945,1759.5383404845347,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
216,217,8.706253320357341,0.06246422834327161,14477.077202861628,1748.806158800558,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
217,218,8.705638120479088,0.062059629588947174,14470.914181365642,1744.1542688370935,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
218,219,8.70528522526884,0.061862997737783004,14466.094656337586,1741.6565396161036,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
219,220,8.705066044071987,0.061846335053357945,14462.939178677347,1740.2188688545834,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
220,221,8.704937147782093,0.06172524152512135,14462.88433320957,1739.7545229657974,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
221,222,8.704937147782093,0.06172524152512135,14462.88433320957,1739.7545229657974,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
222,223,8.704534830664082,0.0615067522311213,14449.288072578627,1735.5854344857144,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
223,224,8.704371953007149,0.061306728350700654,14442.75512394771,1730.8213820959488,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
224,225,8.703751530976156,0.060786278183488494,14434.225410783374,1724.1854929868457,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13258.930793220024,15934.289925727177,,,
225,226,8.703697918364622,0.060747552820635965,14431.702277149512,1725.1098805085303,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13136.515935054049,15934.289925727177,,,
226,227,8.703590901779625,0.060643670661476946,14429.09596887691,1720.136515353958,,,8.667216635028858,8.657425498780395,8.72078879511303,14035.827519893057,13136.515935054049,15934.289925727177,,,
