,state_id,job_id,w_xray_id,field,r_free_0,ff,pdb,r_free_1
27,0.0,2.0,5.0,0.2485821388854693,0.2485821388854693,15707.441975738508,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W5/output_4/pdbs/290.pdb,
28,0.0,2.0,6.0,0.259924895218654,0.259924895218654,71960.5836975849,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W6/output_3/pdbs/66.pdb,
29,0.0,2.0,7.0,0.2865148513034305,0.2865148513034305,190725.0631323328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W7/output_1/pdbs/45.pdb,
30,0.0,2.0,8.0,0.3048566658363882,0.3048566658363882,309897.0569152071,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W8/output_3/pdbs/41.pdb,
31,0.0,2.0,9.0,0.3043913176235298,0.3043913176235298,406835.68365818384,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W9/output_3/pdbs/43.pdb,
32,0.0,2.0,10.0,0.3025328432291779,0.3025328432291779,497899.55527910026,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J2_W10/output_2/pdbs/67.pdb,
33,0.0,3.0,0.0,0.4517741563164802,0.4517741563164802,1850.9883014977931,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W0/output_0/pdbs/116.pdb,0.4592845375616592
34,0.0,3.0,1.0,0.4077120513956518,0.4077120513956518,1605.468074658556,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W1/output_2/pdbs/200.pdb,0.4062305567533176
35,0.0,3.0,2.0,0.3543607071613225,0.3543607071613225,1608.0993367507358,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W2/output_1/pdbs/283.pdb,0.3790896304405456
36,0.0,3.0,3.0,0.3373977596291356,0.3373977596291356,1927.334659605934,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W3/output_0/pdbs/178.pdb,0.3691757146790607
