,xray_native_3_1,ff,w_1_native_3_1,rmsd_native_3_1,r_free_native_3_1,w_0_native_3_1,rmsd,pdb,r_work_native_3_1,out_id
106,3.8525242397326247,17846.03251160228,0.5254982645758547,,0.1471104898509443,0.4745017354241452,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_56/pdbs/484.pdb,0.1291361849869148,56
107,4.247408094784599,15997.207442722713,0.1166203629394636,,0.2190384421949676,0.8833796370605363,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_598/pdbs/15.pdb,0.198052313867028,598
108,4.200432198399627,13044.700245812312,0.8298576316007017,,0.2045163521253193,0.1701423683992983,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_491/pdbs/2.pdb,0.1761677922727869,491
109,3.872135084089011,14510.26772579666,0.3689652689101269,,0.1414620128264019,0.6310347310898731,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_256/pdbs/499.pdb,0.1291442173003648,256
110,4.233437066500608,29323.003892805624,0.8852639387361355,,0.2247449582312304,0.1147360612638644,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_576/pdbs/57.pdb,0.2019917658849656,576
111,3.908096328436743,15587.93300702086,0.5097342282826347,,0.152599545321974,0.4902657717173653,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_356/pdbs/401.pdb,0.1325976390840271,356
112,3.909243904632969,17871.91560285378,0.4233193092359783,,0.1529976797538771,0.5766806907640216,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_740/pdbs/468.pdb,0.1338896826691828,740
113,4.401670661366465,36980.5013446086,0.9444062232637324,,0.2623018487583985,0.0555937767362676,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_460/pdbs/242.pdb,0.2325218157933769,460
114,3.9901079306807934,18653.177963969625,0.6793546336487498,,0.167336544978884,0.3206453663512502,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_378/pdbs/221.pdb,0.1472211595672701,378
115,4.144359427955924,17850.743092342836,0.1869513910980628,,0.1932022701723031,0.8130486089019372,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_943/pdbs/287.pdb,0.1770027146413091,943
116,3.936508974677229,11486.611137004327,0.3860768669503149,,0.158494601365111,0.6139231330496852,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_995/pdbs/255.pdb,0.1358510360962864,995
117,4.002997166442569,16018.588456228796,0.3044741568138952,,0.1691714204530963,0.6955258431861048,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_787/pdbs/230.pdb,0.1492142045448053,787
